id,FRAUDE,VALOR,HORA_AUX,Dist_max_NAL,Canal1,FECHA,COD_PAIS,CANAL,DIASEM,DIAMES,FECHA_VIN,OFICINA_VIN,SEXO,SEGMENTO,EDAD,INGRESOS,EGRESOS,NROPAISES,Dist_Sum_INTER,Dist_Mean_INTER,Dist_Max_INTER,NROCIUDADES,Dist_Mean_NAL,Dist_HOY,Dist_sum_NAL,QUINCENA
6216787159,0,500756.71,16,1165.74,POS,20150503,US,MCI,Domingo,3,19991129.0,836.0,M,Preferencial,44.0,13442403.0,3000000.0,1,0.0,0.0,0.0,6,219.33,4552.41,6360.55,Quincena_1
9079743184,0,501525.01,9,181.91,POS,20150522,US,POS,Viernes,22,20090818.0,57.0,M,Personal Plus,38.0,5300000.0,2300000.0,1,0.0,0.0,0.0,4,146.88,4552.41,1468.76,Quincena_2
839673896,0,50214.09,18,659.13,POS,20150528,PA,POS,Jueves,28,20000510.0,662.0,F,Personal Plus,38.0,7400000.0,1300000.0,3,24219.26,1009.14,1043.91,6,252.89,1043.91,4804.82,Quincena_2
31037607126,0,503053.6,17,243.62,ATM_INT,20150525,US,ATM_INT,Lunes,25,20070821.0,2.0,M,Emprendedor,24.0,1500000.0,2000000.0,1,0.0,0.0,0.0,3,89.22,4552.41,535.3,Quincena_2
2642977416,0,503474.06,12,279.77,POS,20150501,US,POS,Viernes,1,19920914.0,274.0,F,Personal Plus,56.0,4553000.0,1800000.0,1,0.0,0.0,0.0,3,99.48,4552.41,298.45,Quincena_1
4142977416,0,503474.06,12,279.77,POS,20150501,US,POS,Viernes,1,19920914.0,274.0,F,Personal Plus,56.0,4553000.0,1800000.0,1,0.0,0.0,0.0,3,99.48,4552.41,298.45,Quincena_1
6442108697,0,503513.01,18,178.36,POS,20150519,US,MCI,Martes,19,19980420.0,73.0,F,Preferencial,41.0,9028495.0,1000000.0,1,0.0,0.0,0.0,4,64.64,4552.41,517.11,Quincena_2
1216787159,0,504359.8,10,1165.74,POS,20150503,US,MCI,Domingo,3,19991129.0,836.0,M,Preferencial,44.0,13442403.0,3000000.0,1,0.0,0.0,0.0,6,219.33,4552.41,6360.55,Quincena_1
616787159,0,504359.8,10,1165.74,POS,20150503,US,MCI,Domingo,3,19991129.0,836.0,M,Preferencial,44.0,13442403.0,3000000.0,1,0.0,0.0,0.0,6,219.33,4552.41,6360.55,Quincena_1
6643542589,0,505319.07,18,659.13,POS,20150501,US,MCI,Viernes,1,19941221.0,498.0,F,Preferencial,46.0,19405161.0,4000000.0,1,0.0,0.0,0.0,3,85.77,4552.41,1715.37,Quincena_1
6843542589,0,505319.07,18,659.13,POS,20150501,US,MCI,Viernes,1,19941221.0,498.0,F,Preferencial,46.0,19405161.0,4000000.0,1,0.0,0.0,0.0,3,85.77,4552.41,1715.37,Quincena_1
7352403292,0,505819.01,16,221.58,POS,20150524,US,POS,Domingo,24,20030303.0,304.0,F,Personal Plus,39.0,7000000.0,5000000.0,1,0.0,0.0,0.0,2,221.58,4552.41,443.16,Quincena_2
936454887,0,50585.05,13,626.82,POS,20150517,US,POS,Domingo,17,20050426.0,487.0,F,Personal Plus,34.0,4580000.0,1000000.0,3,10076.05,3358.68,4552.41,2,626.82,4552.41,1253.63,Quincena_2
4731263658,0,505880.67,23,304.29,ATM_INT,20150520,US,ATM_INT,Miercoles,20,20021219.0,736.0,F,Personal Plus,61.0,1456915.0,600000.0,1,0.0,0.0,0.0,3,258.61,4552.41,1034.45,Quincena_2
8766951811,0,506356.08,16,1.0,POS,20150519,US,POS,Martes,19,20130220.0,716.0,F,Preferencial,39.0,17000000.0,3000000.0,3,12959.36,4319.79,4552.41,1,0.0,4552.41,1.0,Quincena_2
293383540,0,506698.04,18,1.0,POS,20150512,US,POS,Martes,12,20050422.0,10.0,M,Emprendedor,34.0,14000000.0,1300000.0,2,9104.82,4552.41,4552.41,1,0.0,4552.41,1.0,Quincena_1
9712539288,0,506866.81,18,698.52,POS,20150506,US,MCI,Miercoles,6,19860206.0,961.0,M,Preferencial,60.0,20677872.0,500000.0,2,18209.64,4552.41,4552.41,3,692.96,4552.41,9008.48,Quincena_1
6791430124,0,507124.17,22,1.0,ATM_INT,20150520,US,ATM_INT,Miercoles,20,20081121.0,206.0,M,Personal Plus,48.0,2300000.0,500000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_2
8243221265,0,507124.17,5,1.0,ATM_INT,20150520,US,ATM_INT,Miercoles,20,19980722.0,319.0,F,Personal Plus,36.0,1877000.0,0.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_2
2714236421,0,507841.06,15,782.14,POS,20150515,US,POS,Viernes,15,19970529.0,749.0,M,Personal Plus,54.0,22000000.0,14300000.0,3,52348.76,7478.39,17020.18,8,151.82,4552.41,10931.34,Quincena_1
8452512413,0,50808.03,8,36.05,POS,20150522,AR,POS,Viernes,22,20140203.0,762.0,F,Preferencial,37.0,17686000.0,3000000.0,4,13940.94,2323.49,4308.01,4,32.23,4308.01,709.01,Quincena_2
1339788903,1,508459.04,11,1.0,POS,20150522,US,POS,Viernes,22,19940701.0,30.0,F,Personal Plus,44.0,3500000.0,2000000.0,4,55037.35,6879.67,13535.35,1,0.0,4552.41,1.0,Quincena_2
5180442360,0,50886.04,9,70.8,POS,20150515,US,POS,Viernes,15,19970218.0,624.0,M,Personal Plus,43.0,8370000.0,3500000.0,1,0.0,0.0,0.0,4,50.4,4552.41,302.39,Quincena_1
5643269337,0,509338.64,12,1.0,ATM_INT,20150524,US,ATM_INT,Domingo,24,20011127.0,420.0,F,Personal Plus,34.0,4500000.0,0.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_2
2752999617,1,510073.2,19,74.29,ATM_INT,20150521,US,ATM_INT,Jueves,21,20070910.0,574.0,F,Personal Plus,31.0,5000000.0,0.0,2,7709.08,3854.54,3854.54,2,74.29,4552.41,148.59,Quincena_2
9352999617,1,510073.2,19,74.29,ATM_INT,20150521,US,ATM_INT,Jueves,21,20070910.0,574.0,F,Personal Plus,31.0,5000000.0,0.0,2,7709.08,3854.54,3854.54,2,74.29,4552.41,148.59,Quincena_2
4598563411,1,510414.04,19,243.62,POS,20150530,FR,POS,Sabado,30,19911011.0,167.0,M,Preferencial,42.0,12740000.0,3000000.0,1,0.0,0.0,0.0,7,101.34,8455.65,3749.44,Quincena_2
9352241585,0,510465.44,16,762.89,ATM_INT,20150525,US,ATM_INT,Lunes,25,20120402.0,543.0,F,Personal Plus,37.0,1300000.0,350000.0,1,0.0,0.0,0.0,6,279.43,4552.41,1676.57,Quincena_2
9652241585,0,510465.44,2,762.89,ATM_INT,20150525,US,ATM_INT,Lunes,25,20120402.0,543.0,F,Personal Plus,37.0,1300000.0,350000.0,1,0.0,0.0,0.0,6,279.43,4552.41,1676.57,Quincena_2
8151846723,0,511012.48,5,304.29,ATM_INT,20150522,US,ATM_INT,Viernes,22,20100417.0,689.0,F,Personal Plus,48.0,12500000.0,0.0,1,0.0,0.0,0.0,3,300.15,4552.41,2101.06,Quincena_2
6332335375,0,511216.64,17,77.92,ATM_INT,20150523,US,ATM_INT,Sabado,23,19990317.0,259.0,F,Personal Plus,61.0,5700000.0,2500000.0,1,0.0,0.0,0.0,3,35.8,4552.41,1038.24,Quincena_2
3019205018,1,511795.56,1,1.0,POS,20150518,US,MCI,Lunes,18,19911001.0,88.0,M,Personal Plus,62.0,8500000.0,3200000.0,2,9104.82,4552.41,4552.41,1,0.0,4552.41,1.0,Quincena_2
6298543416,0,511867.68,19,238.8,ATM_INT,20150523,US,ATM_INT,Sabado,23,19901011.0,436.0,M,Personal Plus,52.0,6000000.0,3000000.0,1,0.0,0.0,0.0,5,31.97,4552.41,799.23,Quincena_2
1152331996,1,511867.68,23,238.8,ATM_INT,20150523,US,ATM_INT,Sabado,23,20110708.0,467.0,F,Personal Plus,39.0,3100000.0,1200000.0,1,0.0,0.0,0.0,3,161.28,4552.41,483.83,Quincena_2
9598543416,0,511867.68,19,238.8,ATM_INT,20150523,US,ATM_INT,Sabado,23,19901011.0,436.0,M,Personal Plus,52.0,6000000.0,3000000.0,1,0.0,0.0,0.0,5,31.97,4552.41,799.23,Quincena_2
1121921363,0,512425.83,22,1.0,ATM_INT,20150526,US,ATM_INT,Martes,26,19951120.0,314.0,F,Personal Plus,78.0,2000000.0,1000000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_2
721921363,0,512425.83,22,1.0,ATM_INT,20150526,US,ATM_INT,Martes,26,19951120.0,314.0,F,Personal Plus,78.0,2000000.0,1000000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_2
9021921363,0,512425.83,22,1.0,ATM_INT,20150526,US,ATM_INT,Martes,26,19951120.0,314.0,F,Personal Plus,78.0,2000000.0,1000000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_2
2794541988,0,512593.2,21,285.13,ATM_INT,20150521,US,ATM_INT,Jueves,21,20060920.0,815.0,M,Personal Plus,30.0,2000000.0,1000000.0,2,4552.41,4552.41,4552.41,3,154.98,4552.41,309.96,Quincena_2
271739276,0,51265.42,14,470.32,POS,20150503,US,MCI,Domingo,3,19921001.0,929.0,M,Preferencial,42.0,47524333.0,10000000.0,3,12659.04,1265.9,2153.87,8,230.94,4957.05,5311.69,Quincena_1
8271739276,0,51265.42,14,470.32,POS,20150503,US,MCI,Domingo,3,19921001.0,929.0,M,Preferencial,42.0,47524333.0,10000000.0,3,12659.04,1265.9,2153.87,8,230.94,4957.05,5311.69,Quincena_1
51037619260,1,51269.68,22,243.62,ATM_INT,20150528,US,ATM_INT,Jueves,28,20101130.0,259.0,M,Personal,23.0,0.0,0.0,1,0.0,0.0,0.0,4,173.25,4552.41,3464.92,Quincena_2
7070092536,0,512914.76,16,171.77,ATM_INT,20150522,US,ATM_INT,Viernes,22,19950605.0,344.0,M,Personal Plus,57.0,15000000.0,5000000.0,1,0.0,0.0,0.0,5,58.64,4552.41,996.87,Quincena_2
1271785880,0,513119.68,15,461.26,ATM_INT,20150525,US,ATM_INT,Lunes,25,20021206.0,551.0,M,Personal Plus,36.0,1400000.0,600000.0,1,0.0,0.0,0.0,5,95.76,4552.41,1053.32,Quincena_2
5770569078,1,5136804.53,20,574.65,POS,20150529,EC,MCI,Viernes,29,19900307.0,319.0,M,Preferencial,48.0,20300000.0,13000000.0,1,0.0,0.0,0.0,2,574.65,904.81,1149.31,Quincena_2
943159106,0,51396.11,15,243.62,POS,20150515,US,MCI,Viernes,15,20000802.0,245.0,F,Preferencial,36.0,16300000.0,6300000.0,2,7564.25,3782.13,3782.13,4,41.34,4552.41,2521.52,Quincena_1
2252692027,0,51449.09,19,733.11,POS,20150514,US,POS,Jueves,14,19950606.0,498.0,F,Preferencial,35.0,3200000.0,1500000.0,2,15714.99,7857.49,7857.49,4,562.22,4552.41,3373.33,Quincena_1
3364557465,0,51493.96,17,567.34,POS,20150513,US,MCI,Miercoles,13,19951102.0,430.0,F,Personal Plus,46.0,5000000.0,0.0,4,53306.62,5922.96,13397.14,6,194.71,4552.41,1752.37,Quincena_1
898125144,0,51524.6,18,243.62,POS,20150530,US,MCI,Sabado,30,20110919.0,611.0,M,Preferencial,36.0,19000000.0,11000000.0,2,3387.47,1693.74,1693.74,7,114.82,4552.41,2296.37,Quincena_2
9443276675,1,515816.06,20,171.77,POS,20150521,US,MCI,Jueves,21,19961001.0,1.0,F,Preferencial,34.0,11200000.0,3000000.0,2,7709.08,3854.54,3854.54,4,69.12,4552.41,414.74,Quincena_2
8179733558,0,516604.03,8,733.11,POS,20150515,US,POS,Viernes,15,19990226.0,53.0,M,Personal Plus,34.0,10000000.0,4920000.0,5,36356.33,6059.39,8351.75,3,239.0,4552.41,1911.97,Quincena_1
3052741720,0,516875.68,17,560.05,ATM_INT,20150524,US,ATM_INT,Domingo,24,20021015.0,40.0,F,Personal Plus,33.0,1664000.0,875000.0,1,0.0,0.0,0.0,2,560.05,4552.41,560.05,Quincena_2
198678984,0,518041.7,1,659.13,POS,20150521,US,MCI,Jueves,21,19910330.0,961.0,M,Preferencial,57.0,44000000.0,727000.0,2,4552.41,4552.41,4552.41,3,253.16,4552.41,1518.96,Quincena_2
4270114246,0,51806.02,15,243.62,POS,20150506,US,MCI,Miercoles,6,19910402.0,325.0,M,Preferencial,57.0,13236000.0,3500000.0,2,4552.41,4552.41,4552.41,7,58.59,4552.41,1406.19,Quincena_1
1032257399,0,518150.73,2,26.6,POS,20150528,US,MCI,Jueves,28,20030722.0,310.0,F,Emprendedor,32.0,1900000.0,800000.0,3,22900.22,3816.7,4552.41,2,26.6,4552.41,26.6,Quincena_2
7280086993,1,51828.2,19,1.0,ATM_INT,20150508,US,ATM_INT,Viernes,8,19960430.0,697.0,M,Preferencial,34.0,9850000.0,1000000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_1
9580086993,1,51828.2,19,1.0,ATM_INT,20150508,US,ATM_INT,Viernes,8,19960430.0,697.0,M,Preferencial,34.0,9850000.0,1000000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_1
9680086993,1,51828.2,19,1.0,ATM_INT,20150508,US,ATM_INT,Viernes,8,19960430.0,697.0,M,Preferencial,34.0,9850000.0,1000000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_1
1442869946,0,51903.07,15,23.59,POS,20150525,US,POS,Lunes,25,19800903.0,412.0,F,Personal Plus,56.0,7000000.0,2500000.0,1,0.0,0.0,0.0,3,23.55,4552.41,329.68,Quincena_2
351620866,0,519102.32,17,1.0,ATM_INT,20150528,US,ATM_INT,Jueves,28,20131203.0,388.0,F,Personal Plus,54.0,1200000.0,800000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_2
55900263064,0,519970.5,22,614.04,ATM_INT,20150531,US,ATM_INT,Domingo,31,20091124.0,484.0,F,Emprendedor,24.0,0.0,0.0,1,0.0,0.0,0.0,3,461.84,4552.41,12007.85,Quincena_2
64900263064,0,519970.5,23,614.04,ATM_INT,20150531,US,ATM_INT,Domingo,31,20091124.0,484.0,F,Emprendedor,24.0,0.0,0.0,1,0.0,0.0,0.0,3,461.84,4552.41,12007.85,Quincena_2
67900263064,0,519970.5,23,614.04,ATM_INT,20150531,US,ATM_INT,Domingo,31,20091124.0,484.0,F,Emprendedor,24.0,0.0,0.0,1,0.0,0.0,0.0,3,461.84,4552.41,12007.85,Quincena_2
5721223068,1,52034.4,19,733.11,ATM_INT,20150506,US,ATM_INT,Miercoles,6,20080428.0,42.0,F,Preferencial,66.0,5100000.0,1480000.0,1,0.0,0.0,0.0,5,348.63,4552.41,6275.32,Quincena_1
771748725,0,52035.08,11,28.59,POS,20150503,AW,POS,Domingo,3,19950601.0,527.0,M,Preferencial,40.0,35500000.0,2000000.0,2,9104.82,4552.41,4552.41,3,25.25,971.23,151.52,Quincena_1
2131243511,0,520378.32,17,1.0,ATM_INT,20150528,US,ATM_INT,Jueves,28,20140317.0,722.0,F,Personal Plus,63.0,8500000.0,6000000.0,2,4552.41,4552.41,4552.41,1,0.0,4552.41,1.0,Quincena_2
8343529234,0,52049.36,22,177.03,POS,20150506,US,MCI,Miercoles,6,19890712.0,268.0,F,Emprendedor,47.0,5500000.0,2200000.0,1,0.0,0.0,0.0,3,100.31,4552.41,401.23,Quincena_1
3670089504,0,520686.01,9,330.51,POS,20150521,US,POS,Jueves,21,19951222.0,967.0,M,Preferencial,57.0,20000000.0,12000000.0,1,0.0,0.0,0.0,6,136.61,4552.41,2595.55,Quincena_2
1669007434,1,52155.95,5,533.67,ATM_INT,20150507,US,ATM_INT,Jueves,7,20090212.0,652.0,F,Personal Plus,37.0,4300000.0,2000000.0,1,0.0,0.0,0.0,3,528.38,4552.41,2113.53,Quincena_1
1779494633,0,522009.6,23,304.29,ATM_INT,20150527,US,ATM_INT,Miercoles,27,20100505.0,33.0,M,Personal Plus,45.0,3500000.0,2500000.0,1,0.0,0.0,0.0,4,223.54,4552.41,1788.33,Quincena_2
1822669174,0,522009.6,12,741.95,ATM_INT,20150527,US,ATM_INT,Miercoles,27,20000711.0,640.0,F,Personal Plus,33.0,6057000.0,0.0,1,0.0,0.0,0.0,3,506.81,4552.41,9122.55,Quincena_2
3842899567,0,522244.5,20,337.29,POS,20150511,US,MCI,Lunes,11,19980508.0,24.0,F,Personal Plus,46.0,6832700.0,2000000.0,2,9104.82,4552.41,4552.41,6,56.91,4552.41,1479.67,Quincena_1
7639444661,1,5223.01,15,41.57,POS,20150521,US,POS,Jueves,21,19911101.0,505.0,F,Personal Plus,42.0,5000000.0,5000000.0,2,4552.41,4552.41,4552.41,4,26.81,4552.41,268.13,Quincena_2
1379951442,0,522770.02,9,498.04,POS,20150501,US,POS,Viernes,1,20040820.0,586.0,M,Personal Plus,36.0,2800000.0,1600000.0,2,4552.41,4552.41,4552.41,5,195.83,4552.41,2349.94,Quincena_1
8079951442,0,522770.02,9,498.04,POS,20150501,US,POS,Viernes,1,20040820.0,586.0,M,Personal Plus,36.0,2800000.0,1600000.0,2,4552.41,4552.41,4552.41,5,195.83,4552.41,2349.94,Quincena_1
241673693,0,52281.05,1,659.13,POS,20150503,US,MCI,Domingo,3,19721001.0,156.0,F,Preferencial,59.0,12000000.0,8000000.0,1,0.0,0.0,0.0,3,447.19,4552.41,2683.13,Quincena_1
9241673693,0,52281.05,1,659.13,POS,20150503,US,MCI,Domingo,3,19721001.0,156.0,F,Preferencial,59.0,12000000.0,8000000.0,1,0.0,0.0,0.0,3,447.19,4552.41,2683.13,Quincena_1
7952557362,0,523905.02,9,131.71,POS,20150522,US,POS,Viernes,22,20080813.0,167.0,F,Personal Plus,43.0,5000000.0,3000000.0,1,0.0,0.0,0.0,5,94.73,4552.41,663.11,Quincena_2
180228954,1,52418.15,23,23.31,ATM_INT,20150504,US,ATM_INT,Lunes,4,20030507.0,46.0,M,Personal Plus,35.0,1200000.0,500000.0,1,0.0,0.0,0.0,2,23.31,4552.41,46.62,Quincena_1
5221325708,0,52511.69,19,243.62,POS,20150506,US,MCI,Miercoles,6,19950309.0,929.0,F,Preferencial,75.0,3000000.0,3000000.0,1,0.0,0.0,0.0,4,26.06,4552.41,1251.03,Quincena_1
51017161489,0,525111.09,16,23.59,POS,20150524,US,POS,Domingo,24,20041230.0,438.0,M,PYME,26.0,60569982.0,55196483.0,1,0.0,0.0,0.0,5,10.71,4552.41,278.58,Quincena_2
50502134,0,525380.24,16,1.0,ATM_INT,20150528,US,ATM_INT,Jueves,28,20141015.0,495.0,M,Personal Plus,33.0,15600000.0,1000000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_2
4998661548,0,525433.27,23,461.26,POS,20150506,US,MCI,Miercoles,6,19970318.0,366.0,M,Preferencial,38.0,10000000.0,4000000.0,2,27314.46,4552.41,4552.41,6,61.38,4552.41,797.9,Quincena_1
6734516664,0,52568.07,12,294.43,POS,20150518,DO,POS,Lunes,18,20040610.0,825.0,F,Personal Plus,41.0,2614000.0,600000.0,1,0.0,0.0,0.0,2,294.43,1674.2,2355.45,Quincena_2
6594412379,0,52729.06,16,280.0,POS,20150527,US,POS,Miercoles,27,19950116.0,735.0,M,Emprendedor,40.0,3400000.0,3000000.0,2,18209.64,4552.41,4552.41,3,52.14,4552.41,1042.79,Quincena_2
6243917578,1,528085.36,2,19.32,ATM_INT,20150528,US,ATM_INT,Jueves,28,20120727.0,399.0,F,Emprendedor,31.0,4500000.0,0.0,1,0.0,0.0,0.0,4,13.6,4552.41,108.79,Quincena_2
8643917578,1,528085.36,2,19.32,ATM_INT,20150528,US,ATM_INT,Jueves,28,20120727.0,399.0,F,Emprendedor,31.0,4500000.0,0.0,1,0.0,0.0,0.0,4,13.6,4552.41,108.79,Quincena_2
9143917578,1,528085.36,2,19.32,ATM_INT,20150528,US,ATM_INT,Jueves,28,20120727.0,399.0,F,Emprendedor,31.0,4500000.0,0.0,1,0.0,0.0,0.0,4,13.6,4552.41,108.79,Quincena_2
3343159106,0,52861.82,16,243.62,POS,20150515,US,MCI,Viernes,15,20000802.0,245.0,F,Preferencial,36.0,16300000.0,6300000.0,2,7564.25,3782.13,3782.13,4,41.34,4552.41,2521.52,Quincena_1
172270418,0,528947.31,18,671.25,POS,20150511,US,MCI,Lunes,11,19990617.0,107.0,M,Preferencial,33.0,10900000.0,1500000.0,1,0.0,0.0,0.0,7,522.59,4552.41,8361.51,Quincena_1
3879954647,1,52943.07,12,1217.57,POS,20150523,MX,POS,Sabado,23,20020528.0,932.0,M,Preferencial,35.0,14071000.0,1000000.0,3,18805.62,3134.27,3854.54,5,375.75,3854.54,3005.98,Quincena_2
4479954647,1,52943.07,13,1217.57,POS,20150523,MX,POS,Sabado,23,20020528.0,932.0,M,Preferencial,35.0,14071000.0,1000000.0,3,18805.62,3134.27,3854.54,5,375.75,3854.54,3005.98,Quincena_2
7630394700,1,53035.65,12,131.63,POS,20150522,US,MCI,Viernes,22,20020222.0,543.0,F,Preferencial,37.0,7900000.0,4000000.0,1,0.0,0.0,0.0,2,131.63,4552.41,526.53,Quincena_2
2443580980,0,531191.35,21,340.09,POS,20150520,US,MCI,Miercoles,20,19941025.0,738.0,F,Preferencial,41.0,25000000.0,22000000.0,2,18209.64,4552.41,4552.41,6,67.96,4552.41,1019.33,Quincena_2
3470518152,0,531534.03,13,340.09,POS,20150501,US,POS,Viernes,1,19890103.0,929.0,M,Preferencial,51.0,19327667.0,3000000.0,1,0.0,0.0,0.0,4,56.29,4552.41,844.35,Quincena_1
739687155,0,531902.87,23,123.61,POS,20150503,US,MCI,Domingo,3,19900401.0,152.0,F,Preferencial,51.0,5000000.0,5000000.0,1,0.0,0.0,0.0,7,59.98,4552.41,659.79,Quincena_1
8739687155,0,531902.87,23,123.61,POS,20150503,US,MCI,Domingo,3,19900401.0,152.0,F,Preferencial,51.0,5000000.0,5000000.0,1,0.0,0.0,0.0,7,59.98,4552.41,659.79,Quincena_1
8098543791,0,532120.33,21,540.75,POS,20150519,US,MCI,Martes,19,19920505.0,850.0,M,Preferencial,46.0,58800000.0,4555000.0,1,0.0,0.0,0.0,8,100.97,4552.41,5048.74,Quincena_2
71128421821,0,533037.33,13,44.78,POS,20150522,US,MCI,Viernes,22,20120116.0,253.0,F,Personal Plus,26.0,1200000.0,400000.0,1,0.0,0.0,0.0,4,17.3,4552.41,155.69,Quincena_2
9432243391,0,5330632.56,21,26.34,POS,20150514,US,MCI,Jueves,14,20010307.0,375.0,F,Emprendedor,31.0,3000000.0,1500000.0,2,9104.82,4552.41,4552.41,5,10.49,4552.41,115.42,Quincena_1
1352557362,0,53321.07,9,131.71,POS,20150522,US,POS,Viernes,22,20080813.0,167.0,F,Personal Plus,43.0,5000000.0,3000000.0,1,0.0,0.0,0.0,5,94.73,4552.41,663.11,Quincena_2
6980196955,0,53339.14,19,1217.57,POS,20150522,AR,MCI,Viernes,22,20060520.0,180.0,M,Personal Plus,32.0,8750000.0,2000000.0,5,28439.52,2585.41,4552.41,2,1217.57,4308.01,1217.57,Quincena_2
6866999422,0,53379.06,16,160.57,POS,20150527,US,POS,Miercoles,27,19970318.0,808.0,F,Personal Plus,38.0,3825000.0,0.0,2,18209.64,4552.41,4552.41,3,31.14,4552.41,965.22,Quincena_2
271700131,0,53396.08,12,591.73,POS,20150522,US,POS,Viernes,22,19970825.0,279.0,M,Personal Plus,47.0,3000000.0,1300000.0,1,0.0,0.0,0.0,17,197.11,4552.41,10249.76,Quincena_2
1071739276,0,53441.78,15,470.32,POS,20150503,US,MCI,Domingo,3,19921001.0,929.0,M,Preferencial,42.0,47524333.0,10000000.0,3,12659.04,1265.9,2153.87,8,230.94,4957.05,5311.69,Quincena_1
2471739276,0,53441.78,15,470.32,POS,20150503,US,MCI,Domingo,3,19921001.0,929.0,M,Preferencial,42.0,47524333.0,10000000.0,3,12659.04,1265.9,2153.87,8,230.94,4957.05,5311.69,Quincena_1
428714861,0,534703.44,19,314.71,POS,20150519,US,MCI,Martes,19,19870101.0,737.0,M,Preferencial,53.0,25496000.0,14000000.0,2,8616.02,4308.01,4308.01,4,42.17,4552.41,1138.6,Quincena_2
9598658145,0,534961.62,21,472.23,POS,20150515,US,MCI,Viernes,15,19940127.0,738.0,M,Preferencial,39.0,46917082.0,10000000.0,5,20942.87,2991.84,4552.41,11,117.99,4552.41,8612.93,Quincena_1
1522491450,0,535777.69,14,501.5,ATM_INT,20150524,US,ATM_INT,Domingo,24,20100107.0,93.0,F,Emprendedor,36.0,9000000.0,1500000.0,1,0.0,0.0,0.0,2,501.5,4552.41,1002.99,Quincena_2
4443580980,0,535781.95,23,340.09,POS,20150520,US,MCI,Miercoles,20,19941025.0,738.0,F,Preferencial,41.0,25000000.0,22000000.0,2,18209.64,4552.41,4552.41,6,67.96,4552.41,1019.33,Quincena_2
7535469594,0,53656.22,21,91.01,POS,20150501,US,MCI,Viernes,1,19990728.0,963.0,F,Preferencial,53.0,8000000.0,7000000.0,1,0.0,0.0,0.0,4,48.39,4552.41,290.35,Quincena_1
8435469594,0,53656.22,21,91.01,POS,20150501,US,MCI,Viernes,1,19990728.0,963.0,F,Preferencial,53.0,8000000.0,7000000.0,1,0.0,0.0,0.0,4,48.39,4552.41,290.35,Quincena_1
4693122572,0,537635.02,10,1151.3,POS,20150517,US,POS,Domingo,17,20100827.0,869.0,M,PYME,49.0,60000000.0,57000000.0,1,0.0,0.0,0.0,5,283.56,4552.41,5104.13,Quincena_2
3922802624,0,539016.03,7,659.13,POS,20150528,US,POS,Jueves,28,20060901.0,786.0,F,Emprendedor,36.0,8000000.0,0.0,2,1043.91,1043.91,1043.91,3,636.58,4552.41,2546.33,Quincena_2
2117345769,0,53949.6,21,74.29,POS,20150503,US,MCI,Domingo,3,20060829.0,844.0,M,Preferencial,44.0,18000000.0,4000000.0,1,0.0,0.0,0.0,2,74.29,4552.41,297.17,Quincena_1
6617345769,0,53949.6,21,74.29,POS,20150503,US,MCI,Domingo,3,20060829.0,844.0,M,Preferencial,44.0,18000000.0,4000000.0,1,0.0,0.0,0.0,2,74.29,4552.41,297.17,Quincena_1
253008141,0,54148.71,23,1.0,POS,20150519,US,MCI,Martes,19,20040616.0,180.0,F,Personal Plus,31.0,8463000.0,1680000.0,2,18209.64,4552.41,4552.41,1,0.0,4552.41,1.0,Quincena_2
1379945082,1,542614.09,10,459.14,POS,20150503,US,POS,Domingo,3,20040127.0,40.0,M,Personal,37.0,7000.0,6000.0,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95,Quincena_1
7179945082,1,542614.09,10,459.14,POS,20150503,US,POS,Domingo,3,20040127.0,40.0,M,Personal,37.0,7000.0,6000.0,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95,Quincena_1
4816651830,0,54292.74,16,1.0,POS,20150511,US,MCI,Lunes,11,19891201.0,967.0,M,Preferencial,57.0,29660000.0,1600000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_1
84300504639,1,54340.95,22,399.63,ATM_INT,20150520,US,ATM_INT,Miercoles,20,20141105.0,32.0,F,Personal Plus,32.0,2800000.0,900000.0,1,0.0,0.0,0.0,2,399.63,4552.41,799.26,Quincena_2
3742494617,0,543999.07,16,659.01,POS,20150528,PA,POS,Jueves,28,19961017.0,524.0,F,Preferencial,58.0,38000000.0,1500000.0,1,0.0,0.0,0.0,4,277.12,1043.91,6096.56,Quincena_2
3123272171,0,54405.06,13,125.03,POS,20150515,US,POS,Viernes,15,20030401.0,258.0,F,Personal Plus,64.0,2168920.0,1400000.0,1,0.0,0.0,0.0,4,61.18,4552.41,489.45,Quincena_1
